"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Germany","LFS - EU Labour Force Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","1997",15139.603,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Employment by sex and status in employment (thousands)","Sex: Male","Status in employment (Aggregate): Total","1996",20395.636,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","1996",15234.898,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Employment by sex and status in employment (thousands)","Sex: Male","Status in employment (Aggregate): Total","1995",20668.105,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","1995",15112.356,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Employment by sex and status in employment (thousands)","Sex: Male","Status in employment (Aggregate): Total","1994",20795.56,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","1994",15042.736,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Employment by sex and status in employment (thousands)","Sex: Male","Status in employment (Aggregate): Total","1993",21042.211,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","1993",15068.321,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Employment by sex and status in employment (thousands)","Sex: Male","Status in employment (Aggregate): Total","1992",21281.329,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","1992",15244.094,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Employment by sex and status in employment (thousands)","Sex: Male","Status in employment (Aggregate): Total","1991",21479.039,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","1991",15527.498,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Employment by sex and status in employment (thousands)","Sex: Male","Status in employment (Aggregate): Total","1990",17287.668,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","1990",11712.379,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Employment by sex and status in employment (thousands)","Sex: Male","Status in employment (Aggregate): Total","1989",16702.75,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","1989",10702.25,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Employment by sex and status in employment (thousands)","Sex: Male","Status in employment (Aggregate): Total","1988",16454,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","1988",10544.5,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Employment by sex and status in employment (thousands)","Sex: Male","Status in employment (Aggregate): Total","1987",16182,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","1987",10378.75,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Employment by sex and status in employment (thousands)","Sex: Male","Status in employment (Aggregate): Total","1986",16155.75,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","1986",10331.25,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Employment by sex and status in employment (thousands)","Sex: Male","Status in employment (Aggregate): Total","1985",15957.25,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","1985",10208.5,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Employment by sex and status in employment (thousands)","Sex: Male","Status in employment (Aggregate): Total","1984",15983.197,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","1984",10066.698,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Employment by sex and status in employment (thousands)","Sex: Male","Status in employment (Aggregate): Total","1983",15926.999,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","1983",10020.199,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Male","Status in employment (Aggregate): Total","2023",14573.642,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","2023",14014.94,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Male","Status in employment (Aggregate): Total","2022",14510.775,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","2022",13884.692,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Male","Status in employment (Aggregate): Total","2021",14282.566,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","2021",13647.068,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Male","Status in employment (Aggregate): Total","2020",13885.329,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","2020",13109.992,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Male","Status in employment (Aggregate): Total","2019",13969.54,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","2019",13163.192,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Male","Status in employment (Aggregate): Total","2018",13968.967,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","2018",13053.107,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Male","Status in employment (Aggregate): Total","2017",13882.566,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","2017",12920.548,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Male","Status in employment (Aggregate): Total","2016",13761.279,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","2016",12822.56,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Male","Status in employment (Aggregate): Total","2015",13658.219,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","2015",12765.52,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Male","Status in employment (Aggregate): Total","2014",13661.065,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","2014",12715.438,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Male","Status in employment (Aggregate): Total","2013",13434.109,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","2013",12351.185,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Male","Status in employment (Aggregate): Total","2012",13483.923,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","2012",12290.626,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Male","Status in employment (Aggregate): Total","2011",13506.485,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","2011",12213.335,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Male","Status in employment (Aggregate): Total","2010",13495.348,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","2010",12195.407,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Male","Status in employment (Aggregate): Total","2009",13460.305,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","2009",12174.017,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Male","Status in employment (Aggregate): Total","2008",13667.246,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","2008",12218.603,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Male","Status in employment (Aggregate): Total","2007",13520.316,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","2007",12026.774,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Male","Status in employment (Aggregate): Total","2006",13372.751,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","2006",11738.399,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Male","Status in employment (Aggregate): Total","2005",13334.62,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","2005",11610.822,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Male","Status in employment (Aggregate): Total","2004",13250.425,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","2004",11323.054,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Male","Status in employment (Aggregate): Total","2003",13245.098,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","2003",11366.77,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Male","Status in employment (Aggregate): Total","2002",13062.978,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","2002",10821.613,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Male","Status in employment (Aggregate): Total","2001",13042.657,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","2001",10635.157,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Male","Status in employment (Aggregate): Total","2000",12725.418,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","2000",10396.865,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Male","Status in employment (Aggregate): Total","1999",12407.131,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","1999",10099.576,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Male","Status in employment (Aggregate): Total","1998",12284.038,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","1998",9963.73,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Male","Status in employment (Aggregate): Total","1997",12165.114,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","1997",9792.491,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Male","Status in employment (Aggregate): Total","1996",12211.691,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","1996",9810.447,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Male","Status in employment (Aggregate): Total","1995",12177.303,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","1995",9729.403,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Male","Status in employment (Aggregate): Total","1994",12018.842,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","1994",9561.565,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Male","Status in employment (Aggregate): Total","1993",12222.315,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","1993",9599.655,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Male","Status in employment (Aggregate): Total","1992",12442.935,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","1992",9504.56,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Male","Status in employment (Aggregate): Total","1991",12552.557,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","1991",9505.753,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Male","Status in employment (Aggregate): Total","1990",12583.359,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","1990",9288.812,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Male","Status in employment (Aggregate): Total","1989",12541.523,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","1989",9204.509,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Male","Status in employment (Aggregate): Total","1988",12407.098,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","1988",9095.99,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Male","Status in employment (Aggregate): Total","1987",12407.585,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","1987",8986.641,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Male","Status in employment (Aggregate): Total","1986",12437.25,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","1986",9073.673,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Male","Status in employment (Aggregate): Total","1985",12438.128,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","1985",8858.097,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Male","Status in employment (Aggregate): Total","1984",12525.624,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","1984",8812.757,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Male","Status in employment (Aggregate): Total","1983",12660.337,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","1983",8698.431,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Employment by sex and status in employment (thousands)","Sex: Male","Status in employment (Aggregate): Total","2023",17171.705,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","2023",15842.234,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Employment by sex and status in employment (thousands)","Sex: Male","Status in employment (Aggregate): Total","2022",17098.429,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","2022",15610.392,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Employment by sex and status in employment (thousands)","Sex: Male","Status in employment (Aggregate): Total","2021",16750.585,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","2021",15413.953,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Employment by sex and status in employment (thousands)","Sex: Male","Status in employment (Aggregate): Total","2020",17055.195,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","2020",15559.662,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Employment by sex and status in employment (thousands)","Sex: Male","Status in employment (Aggregate): Total","2019",17222.775,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","2019",15550.68,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Employment by sex and status in employment (thousands)","Sex: Male","Status in employment (Aggregate): Total","2018",17176.332,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","2018",15231.659,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Employment by sex and status in employment (thousands)","Sex: Male","Status in employment (Aggregate): Total","2017",16968.876,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","2017",15038.678,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Employment by sex and status in employment (thousands)","Sex: Male","Status in employment (Aggregate): Total","2016",16838.86,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","2016",14857.264,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Employment by sex and status in employment (thousands)","Sex: Male","Status in employment (Aggregate): Total","2015",16596.13,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","2015",14573.621,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Employment by sex and status in employment (thousands)","Sex: Male","Status in employment (Aggregate): Total","2014",16299.064,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","2014",14354.38,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Employment by sex and status in employment (thousands)","Sex: Male","Status in employment (Aggregate): Total","2013",15899.342,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","2013",14034.1,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Employment by sex and status in employment (thousands)","Sex: Male","Status in employment (Aggregate): Total","2012",15766.842,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","2012",13795.36,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Employment by sex and status in employment (thousands)","Sex: Male","Status in employment (Aggregate): Total","2011",15620.094,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","2011",13685.161,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Employment by sex and status in employment (thousands)","Sex: Male","Status in employment (Aggregate): Total","2010",15525.98,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","2010",13612.607,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Employment by sex and status in employment (thousands)","Sex: Male","Status in employment (Aggregate): Total","2009",15495.415,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","2009",13589.324,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Employment by sex and status in employment (thousands)","Sex: Male","Status in employment (Aggregate): Total","2008",15910.072,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","2008",13652.604,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Employment by sex and status in employment (thousands)","Sex: Male","Status in employment (Aggregate): Total","2007",15831.264,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","2007",13493.865,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Employment by sex and status in employment (thousands)","Sex: Male","Status in employment (Aggregate): Total","2006",15663.286,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Employment by sex and status in employment (thousands)","Sex: Female","Status in employment (Aggregate): Total","2006",13433.76,,,,"Repository: ILO-STATISTICS - Micro data processing"
