"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Germany","LFS - EU Labour Force Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","1997",32.151,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","1997",51.82,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","1996",31.845,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","1996",52.16,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","1995",31.428,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","1995",52.323,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","1994",30.6,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","1994",52.219,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","1993",30.063,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","1993",52.397,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","1992",29.396,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","1992",52.134,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","1991",28.135,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","1991",51.863,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","1990",28.032,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","1990",54.645,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","1989",28.855,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","1989",57.474,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","1988",28.944,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","1988",57.888,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","1987",29.138,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","1987",58.554,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","1986",29.03,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","1986",58.435,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","1985",29.244,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","1985",58.885,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","1984",29.057,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","1984",59.294,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","1983",29.678,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Germany","LFS - EU Labour Force Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","1983",59.889,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2023",39.864,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",47.18,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2022",39.779,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2022",47.442,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2021",40.076,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2021",47.71,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2020",41.186,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2020",49.372,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2019",40.33,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2019",48.743,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2018",39.785,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2018",48.569,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2017",39.624,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2017",48.691,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2016",39.361,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2016",48.384,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2015",39.106,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2015",48.37,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2014",39.019,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2014",48.369,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2013",38.426,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2013",48.28,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2012",38.542,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2012",48.5,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2011",38.767,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2011",48.74,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2010",38.419,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2010",48.632,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2009",38.228,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2009",48.644,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2008",38.334,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2008",49.046,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2007",38.311,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2007",49.234,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2006",38.141,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2006",49.576,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2005",37.931,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2005",49.642,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2004",37.058,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2004",49.859,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2003",36.942,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2003",49.677,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2002",37.061,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2002",50.935,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2001",37.286,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2001",51.135,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2000",37.068,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2000",50.924,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","1999",36.77,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","1999",51.083,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","1998",37.002,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","1998",51.409,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","1997",36.676,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","1997",51.73,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","1996",36.34,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","1996",51.401,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","1995",36.603,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","1995",51.784,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","1994",36.261,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","1994",52.03,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","1993",35.893,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","1993",52.225,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","1992",35.357,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","1992",52.697,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","1991",35.22,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","1991",53.123,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","1990",34.065,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","1990",53.299,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","1989",33.422,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","1989",53.226,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","1988",33.033,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","1988",53.321,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","1987",32.103,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","1987",53.141,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","1986",31.301,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","1986",52.908,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","1985",31.044,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","1985",53.525,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","1984",30.709,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","1984",53.557,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","1983",29.715,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","1983",54.146,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","1982",31.35,,,,
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","1982",58.23,,,,
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","1981",30.86,,,,
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","1981",58.73,,,,
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","1980",30.27,,,,
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","1980",59.04,,,,
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","1979",30.25,,,,
"France","LFS - Employment Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","1979",59.36,,,,
"France","PC - Population Census","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","1975",30.6,,,,
"France","PC - Population Census","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","1975",61.34,,,,
"France","PC - Population Census","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","1968",27.02,,,,
"France","PC - Population Census","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","1968",63.79,,,,
"France","PC - Population Census","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","1962",24.59,,,,
"France","PC - Population Census","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","1962",63.49,,,,
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2023",33.45,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",41.892,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2022",33.56,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2022",41.845,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2021",33.823,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2021",41.637,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2020",32.81,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2020",41.367,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2019",32.363,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2019",41.57,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2018",31.866,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2018",42.136,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2017",31.999,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2017",42.39,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2016",31.741,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2016",42.576,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2015",31.661,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2015",42.935,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2014",31.648,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2014",43.098,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2013",31.631,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2013",43.363,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2012",31.374,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2012",43.711,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2011",31.487,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2011",43.948,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2010",31.274,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2010",44.095,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2009",30.889,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Inactivity rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2009",44.01,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Inactivity rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2008",30.273,,,,"Repository: ILO-STATISTICS - Micro data processing"
